7f000001:2328	5473:0	11347	80084
7f000001:2328	5473:1	391078	109804
7f000001:2328	5473:2	77001	57570
7f000001:2328	5473:3	337378	398465
7f000001:2328	5473:4	119680	5047
7f000001:2328	5473:5	151372	289958
7f000001:2328	5473:6	127506	29173
7f000001:2328	5473:7	37627	285983
7f000001:2328	5473:8	28400	160126
7f000001:2328	5473:9	277203	271946
7f000001:2328	5473:10	1334715	49397
7f000001:2328	5473:11	201953	146233
7f000001:2328	5473:12	284314	162040
7f000001:2328	5473:13	434654	198242
7f000001:2328	5473:14	530087	175277
7f000001:2328	5473:15	107087	353919
7f000001:2328	5473:16	816564	672792
7f000001:2328	5473:17	96821	25554
7f000001:2328	5473:18	80915	439003
7f000001:2328	5473:19	1369498	145624
7f000001:2328	5473:20	816129	85714
7f000001:2328	5473:21	110692	52644
7f000001:2328	5473:22	220736	98633
7f000001:2328	5473:23	1613590	166924
7f000001:2328	5473:24	939299	162724
7f000001:2328	5473:25	123316	510283
7f000001:2328	5473:26	498109	288469
7f000001:2328	5473:27	193679	85985
7f000001:2328	5473:28	127995	37080
7f000001:2328	5473:29	1277066	24430
7f000001:2328	5473:30	466047	58360
7f000001:2328	5473:31	964299	219697
7f000001:2328	5473:32	82173	43797
7f000001:2328	5473:33	514815	113837
7f000001:2328	5473:34	29724	294054
7f000001:2328	5473:35	1006687	1358861
7f000001:2328	5473:36	42118	53254
7f000001:2328	5473:37	87254	184757
7f000001:2328	5473:38	325242	50310
7f000001:2328	5473:39	61687	165724
7f000001:2328	5473:40	503434	130086
7f000001:2328	5473:41	221441	161827
7f000001:2328	5473:42	92272	520905
7f000001:2328	5473:43	781832	164498
7f000001:2328	5473:44	33380	428292
7f000001:2328	5473:45	375311	377085
7f000001:2328	5473:46	48573	193640
7f000001:2328	5473:47	241106	87417
7f000001:2328	5473:48	565917	71744
7f000001:2328	5473:49	517214	465002
7f000001:2328	5473:50	24752	268878
7f000001:2328	5473:51	771207	42210
7f000001:2328	5473:52	1204852	28175
7f000001:2328	5473:53	525419	181343
7f000001:2328	5473:54	145554	655091
7f000001:2328	5473:55	57920	28536
7f000001:2328	5473:56	193498	207060
7f000001:2328	5473:57	387959	229257
7f000001:2328	5473:58	282055	179262
7f000001:2328	5473:59	92731	219463
7f000001:2328	5473:60	214433	501434
7f000001:2328	5473:61	240838	188344
7f000001:2328	5473:62	257929	5953
7f000001:2328	5473:63	1109275	87900
7f000001:2328	5473:64	133871	279050
7f000001:2328	5473:65	99405	102943
7f000001:2328	5473:66	225450	34622
7f000001:2328	5473:67	299317	124949
7f000001:2328	5473:68	114333	97503
7f000001:2328	5473:69	20893	206663
7f000001:2328	5473:70	142596	49758
7f000001:2328	5473:71	500408	310639
7f000001:2328	5473:72	667839	125049
7f000001:2328	5473:73	212013	114569
7f000001:2328	5473:74	19491	249979
7f000001:2328	5473:75	35979	151533
7f000001:2328	5473:76	333194	191833
