7f000001:2328	34421:0	10	14871
7f000001:2328	34421:1	44320	6111
7f000001:2328	34421:2	15732	4370
7f000001:2328	34421:3	124148	14361
7f000001:2328	34421:4	25199	5943
7f000001:2328	34421:5	3775	33800
7f000001:2328	34421:6	76934	12030
7f000001:2328	34421:7	9385	5684
7f000001:2328	34421:8	6953	7811
7f000001:2328	34421:9	3640	32940
7f000001:2328	34421:10	25481	37216
7f000001:2328	34421:11	44522	1631
7f000001:2328	34421:12	25812	2808
7f000001:2328	34421:13	66143	12494
7f000001:2328	34421:14	21286	11956
7f000001:2328	34421:15	8862	247
7f000001:2328	34421:16	776	100748
7f000001:2328	34421:17	82342	30820
7f000001:2328	34421:18	28195	29327
7f000001:2328	34421:19	32567	8438
7f000001:2328	34421:20	15700	6215
7f000001:2328	34421:21	14448	20485
7f000001:2328	34421:22	15073	1085
7f000001:2328	34421:23	25072	3432
7f000001:2328	34421:24	20160	7988
7f000001:2328	34421:25	7138	1338
7f000001:2328	34421:26	143566	15797
7f000001:2328	34421:27	3111	100120
7f000001:2328	34421:28	18956	24183
7f000001:2328	34421:29	6890	15692
7f000001:2328	34421:30	179607	4213
7f000001:2328	34421:31	38428	10195
7f000001:2328	34421:32	19265	27488
7f000001:2328	34421:33	6536	33297
7f000001:2328	34421:34	54680	2050
7f000001:2328	34421:35	1004	2876
7f000001:2328	34421:36	33818	9571
7f000001:2328	34421:37	9562	14133
7f000001:2328	34421:38	24546	2185
7f000001:2328	34421:39	137013	8572
7f000001:2328	34421:40	48747	6167
7f000001:2328	34421:41	36598	49330
7f000001:2328	34421:42	20935	11625
7f000001:2328	34421:43	84792	12596
7f000001:2328	34421:44	126078	7714
7f000001:2328	34421:45	52692	40126
7f000001:2328	34421:46	45242	16306
7f000001:2328	34421:47	58437	15152
7f000001:2328	34421:48	12243	8415
7f000001:2328	34421:49	12432	11832
7f000001:2328	34421:50	27882	21141
7f000001:2328	34421:51	2166	13457
7f000001:2328	34421:52	20308	190
7f000001:2328	34421:53	40248	9828
7f000001:2328	34421:54	19740	55029
7f000001:2328	34421:55	4456	11182
7f000001:2328	34421:56	11534	10585
7f000001:2328	34421:57	9309	9103
7f000001:2328	34421:58	41289	54841
7f000001:2328	34421:59	599	12999
7f000001:2328	34421:60	57456	15215
7f000001:2328	34421:61	4488	10227
7f000001:2328	34421:62	4596	33471
7f000001:2328	34421:63	16568	1586
7f000001:2328	34421:64	30345	8209
7f000001:2328	34421:65	9750	9770
7f000001:2328	34421:66	12566	19170
7f000001:2328	34421:67	7614	6694
7f000001:2328	34421:68	150704	4372
7f000001:2328	34421:69	36141	14438
7f000001:2328	34421:70	51169	2720
7f000001:2328	34421:71	14779	5029
7f000001:2328	34421:72	11832	3683
7f000001:2328	34421:73	104446	25873
7f000001:2328	34421:74	29663	14580
7f000001:2328	34421:75	22397	9113
7f000001:2328	34421:76	11571	9879
7f000001:2328	34421:77	17502	11217
7f000001:2328	34421:78	12949	8697
7f000001:2328	34421:79	3833	26117
7f000001:2328	34421:80	17551	203
7f000001:2328	34421:81	14420	15379
7f000001:2328	34421:82	7096	40848
7f000001:2328	34421:83	81353	66981
7f000001:2328	34421:84	52734	5309
7f000001:2328	34421:85	23772	4393
7f000001:2328	34421:86	68340	33462
7f000001:2328	34421:87	139264	8439
7f000001:2328	34421:88	32998	22453
7f000001:2328	34421:89	74321	2622
7f000001:2328	34421:90	37982	113721
7f000001:2328	34421:91	123871	2792
7f000001:2328	34421:92	15355	825
7f000001:2328	34421:93	26093	3840
7f000001:2328	34421:94	23458	3394
7f000001:2328	34421:95	52504	5757
7f000001:2328	34421:96	8134	8237
7f000001:2328	34421:97	45605	10698
7f000001:2328	34421:98	105222	17114
7f000001:2328	34421:99	20041	20283
7f000001:2328	34421:100	92259	13572
7f000001:2328	34421:101	20546	1785
7f000001:2328	34421:102	46656	3280
7f000001:2328	34421:103	28278	18641
7f000001:2328	34421:104	14064	9859
7f000001:2328	34421:105	8371	33830
7f000001:2328	34421:106	21901	20962
7f000001:2328	34421:107	23715	1173
7f000001:2328	34421:108	33164	22447
7f000001:2328	34421:109	5498	32377
7f000001:2328	34421:110	7997	1014
7f000001:2328	34421:111	20512	26799
7f000001:2328	34421:112	110565	15340
7f000001:2328	34421:113	1448	20772
7f000001:2328	34421:114	16004	13807
7f000001:2328	34421:115	15246	9586
7f000001:2328	34421:116	62323	37440
7f000001:2328	34421:117	82010	16114
7f000001:2328	34421:118	1792	26408
7f000001:2328	34421:119	10071	19126
7f000001:2328	34421:120	781	12640
7f000001:2328	34421:121	33717	42288
7f000001:2328	34421:122	13681	43048
7f000001:2328	34421:123	109804	12007
7f000001:2328	34421:124	21830	43557
7f000001:2328	34421:125	843	752
7f000001:2328	34421:126	21847	15884
