7f000001:2328	34437:0	7	14871
7f000001:2328	34437:1	29547	6111
7f000001:2328	34437:2	10488	4370
7f000001:2328	34437:3	82765	14361
7f000001:2328	34437:4	16799	5943
7f000001:2328	34437:5	2517	33800
7f000001:2328	34437:6	51289	12030
7f000001:2328	34437:7	6256	5684
7f000001:2328	34437:8	4635	7811
7f000001:2328	34437:9	2426	32940
7f000001:2328	34437:10	16987	37216
7f000001:2328	34437:11	29681	1631
7f000001:2328	34437:12	17208	2808
7f000001:2328	34437:13	44095	12494
7f000001:2328	34437:14	14191	11956
7f000001:2328	34437:15	5908	247
7f000001:2328	34437:16	517	100748
7f000001:2328	34437:17	54895	30820
7f000001:2328	34437:18	18797	29327
7f000001:2328	34437:19	21711	8438
7f000001:2328	34437:20	10467	6215
7f000001:2328	34437:21	9632	20485
7f000001:2328	34437:22	10049	1085
7f000001:2328	34437:23	16714	3432
7f000001:2328	34437:24	13440	7988
7f000001:2328	34437:25	4759	1338
7f000001:2328	34437:26	95711	15797
7f000001:2328	34437:27	2074	100120
7f000001:2328	34437:28	12637	24183
7f000001:2328	34437:29	4593	15692
7f000001:2328	34437:30	119738	4213
7f000001:2328	34437:31	25618	10195
7f000001:2328	34437:32	12843	27488
7f000001:2328	34437:33	4357	33297
7f000001:2328	34437:34	36453	2050
7f000001:2328	34437:35	669	2876
7f000001:2328	34437:36	22545	9571
7f000001:2328	34437:37	6374	14133
7f000001:2328	34437:38	16364	2185
7f000001:2328	34437:39	91342	8572
7f000001:2328	34437:40	32498	6167
7f000001:2328	34437:41	24398	49330
7f000001:2328	34437:42	13957	11625
7f000001:2328	34437:43	56528	12596
7f000001:2328	34437:44	84052	7714
7f000001:2328	34437:45	35128	40126
7f000001:2328	34437:46	30161	16306
7f000001:2328	34437:47	38958	15152
7f000001:2328	34437:48	8162	8415
7f000001:2328	34437:49	8288	11832
7f000001:2328	34437:50	18588	21141
7f000001:2328	34437:51	1444	13457
7f000001:2328	34437:52	13538	190
7f000001:2328	34437:53	26832	9828
7f000001:2328	34437:54	13160	55029
7f000001:2328	34437:55	2971	11182
7f000001:2328	34437:56	7689	10585
7f000001:2328	34437:57	6206	9103
7f000001:2328	34437:58	27526	54841
7f000001:2328	34437:59	399	12999
7f000001:2328	34437:60	38304	15215
7f000001:2328	34437:61	2992	10227
7f000001:2328	34437:62	3064	33471
7f000001:2328	34437:63	11045	1586
7f000001:2328	34437:64	20230	8209
7f000001:2328	34437:65	6500	9770
7f000001:2328	34437:66	8377	19170
7f000001:2328	34437:67	5076	6694
7f000001:2328	34437:68	100469	4372
7f000001:2328	34437:69	24094	14438
7f000001:2328	34437:70	34112	2720
7f000001:2328	34437:71	9852	5029
7f000001:2328	34437:72	7888	3683
7f000001:2328	34437:73	69631	25873
7f000001:2328	34437:74	19775	14580
7f000001:2328	34437:75	14931	9113
7f000001:2328	34437:76	7714	9879
7f000001:2328	34437:77	11668	11217
7f000001:2328	34437:78	8632	8697
7f000001:2328	34437:79	2555	26117
7f000001:2328	34437:80	11700	203
7f000001:2328	34437:81	9613	15379
7f000001:2328	34437:82	4730	40848
7f000001:2328	34437:83	54235	66981
7f000001:2328	34437:84	35156	5309
7f000001:2328	34437:85	15848	4393
7f000001:2328	34437:86	45560	33462
7f000001:2328	34437:87	92842	8439
7f000001:2328	34437:88	21999	22453
7f000001:2328	34437:89	49547	2622
7f000001:2328	34437:90	25321	113721
7f000001:2328	34437:91	82581	2792
7f000001:2328	34437:92	10236	825
7f000001:2328	34437:93	17395	3840
7f000001:2328	34437:94	15638	3394
7f000001:2328	34437:95	35002	5757
7f000001:2328	34437:96	5422	8237
7f000001:2328	34437:97	30403	10698
7f000001:2328	34437:98	70148	17114
