7f000001:2328	34427:0	8	14871
7f000001:2328	34427:1	33240	6111
7f000001:2328	34427:2	11799	4370
7f000001:2328	34427:3	93111	14361
7f000001:2328	34427:4	18899	5943
7f000001:2328	34427:5	2831	33800
7f000001:2328	34427:6	57701	12030
7f000001:2328	34427:7	7038	5684
7f000001:2328	34427:8	5214	7811
7f000001:2328	34427:9	2730	32940
7f000001:2328	34427:10	19111	37216
7f000001:2328	34427:11	33391	1631
7f000001:2328	34427:12	19359	2808
7f000001:2328	34427:13	49607	12494
7f000001:2328	34427:14	15965	11956
7f000001:2328	34427:15	6647	247
7f000001:2328	34427:16	582	100748
7f000001:2328	34427:17	61757	30820
7f000001:2328	34427:18	21146	29327
7f000001:2328	34427:19	24425	8438
7f000001:2328	34427:20	11775	6215
7f000001:2328	34427:21	10836	20485
7f000001:2328	34427:22	11305	1085
7f000001:2328	34427:23	18804	3432
7f000001:2328	34427:24	15120	7988
7f000001:2328	34427:25	5353	1338
7f000001:2328	34427:26	107675	15797
7f000001:2328	34427:27	2333	100120
7f000001:2328	34427:28	14217	24183
7f000001:2328	34427:29	5167	15692
7f000001:2328	34427:30	134705	4213
7f000001:2328	34427:31	28821	10195
7f000001:2328	34427:32	14449	27488
7f000001:2328	34427:33	4902	33297
7f000001:2328	34427:34	41010	2050
7f000001:2328	34427:35	753	2876
7f000001:2328	34427:36	25363	9571
7f000001:2328	34427:37	7171	14133
7f000001:2328	34427:38	18409	2185
7f000001:2328	34427:39	102760	8572
7f000001:2328	34427:40	36560	6167
7f000001:2328	34427:41	27448	49330
7f000001:2328	34427:42	15701	11625
7f000001:2328	34427:43	63594	12596
7f000001:2328	34427:44	94558	7714
7f000001:2328	34427:45	39519	40126
7f000001:2328	34427:46	33932	16306
7f000001:2328	34427:47	43828	15152
7f000001:2328	34427:48	9182	8415
7f000001:2328	34427:49	9324	11832
7f000001:2328	34427:50	20911	21141
7f000001:2328	34427:51	1624	13457
7f000001:2328	34427:52	15231	190
7f000001:2328	34427:53	30186	9828
7f000001:2328	34427:54	14805	55029
7f000001:2328	34427:55	3342	11182
7f000001:2328	34427:56	8651	10585
7f000001:2328	34427:57	6981	9103
7f000001:2328	34427:58	30967	54841
7f000001:2328	34427:59	449	12999
7f000001:2328	34427:60	43092	15215
7f000001:2328	34427:61	3366	10227
7f000001:2328	34427:62	3447	33471
7f000001:2328	34427:63	12426	1586
7f000001:2328	34427:64	22759	8209
7f000001:2328	34427:65	7312	9770
7f000001:2328	34427:66	9424	19170
7f000001:2328	34427:67	5710	6694
7f000001:2328	34427:68	113028	4372
7f000001:2328	34427:69	27105	14438
7f000001:2328	34427:70	38377	2720
7f000001:2328	34427:71	11084	5029
7f000001:2328	34427:72	8874	3683
7f000001:2328	34427:73	78334	25873
7f000001:2328	34427:74	22247	14580
7f000001:2328	34427:75	16798	9113
7f000001:2328	34427:76	8678	9879
7f000001:2328	34427:77	13126	11217
7f000001:2328	34427:78	9711	8697
7f000001:2328	34427:79	2874	26117
7f000001:2328	34427:80	13163	203
7f000001:2328	34427:81	10815	15379
7f000001:2328	34427:82	5322	40848
7f000001:2328	34427:83	61014	66981
7f000001:2328	34427:84	39551	5309
7f000001:2328	34427:85	17829	4393
7f000001:2328	34427:86	51255	33462
7f000001:2328	34427:87	104448	8439
7f000001:2328	34427:88	24749	22453
7f000001:2328	34427:89	55741	2622
7f000001:2328	34427:90	28486	113721
7f000001:2328	34427:91	92903	2792
7f000001:2328	34427:92	11516	825
7f000001:2328	34427:93	19570	3840
7f000001:2328	34427:94	17593	3394
7f000001:2328	34427:95	39378	5757
7f000001:2328	34427:96	6100	8237
7f000001:2328	34427:97	34204	10698
7f000001:2328	34427:98	78916	17114
7f000001:2328	34427:99	15031	20283
7f000001:2328	34427:100	69194	13572
7f000001:2328	34427:101	15409	1785
7f000001:2328	34427:102	34992	3280
7f000001:2328	34427:103	21208	18641
7f000001:2328	34427:104	10548	9859
7f000001:2328	34427:105	6278	33830
7f000001:2328	34427:106	16426	20962
7f000001:2328	34427:107	17786	1173
7f000001:2328	34427:108	24873	22447
7f000001:2328	34427:109	4123	32377
7f000001:2328	34427:110	5997	1014
7f000001:2328	34427:111	15384	26799
7f000001:2328	34427:112	82924	15340
7f000001:2328	34427:113	1086	20772
7f000001:2328	34427:114	12003	13807
7f000001:2328	34427:115	11434	9586
7f000001:2328	34427:116	46742	37440
7f000001:2328	34427:117	61507	16114
7f000001:2328	34427:118	1344	26408
7f000001:2328	34427:119	7553	19126
7f000001:2328	34427:120	586	12640
7f000001:2328	34427:121	25288	42288
