7f000001:2328	5570:0	24891	5529
7f000001:2328	5570:1	33845	27168
7f000001:2328	5570:2	7465	69508
7f000001:2328	5570:3	34452	3414
7f000001:2328	5570:4	46409	18829
7f000001:2328	5570:5	103060	51604
7f000001:2328	5570:6	63550	4108
7f000001:2328	5570:7	4968	25491
7f000001:2328	5570:8	71672	7439
7f000001:2328	5570:9	14906	46748
7f000001:2328	5570:10	2489	14790
7f000001:2328	5570:11	8460	42934
7f000001:2328	5570:12	18010	675
7f000001:2328	5570:13	28144	34590
7f000001:2328	5570:14	109278	43844
7f000001:2328	5570:15	109448	6562
7f000001:2328	5570:16	6956	9553
7f000001:2328	5570:17	1146	6255
7f000001:2328	5570:18	21449	14705
7f000001:2328	5570:19	27715	61394
7f000001:2328	5570:20	6995	7083
7f000001:2328	5570:21	105109	37944
7f000001:2328	5570:22	33077	71803
7f000001:2328	5570:23	42252	5632
7f000001:2328	5570:24	16636	35236
7f000001:2328	5570:25	8060	8057
7f000001:2328	5570:26	21610	7263
7f000001:2328	5570:27	12086	21191
7f000001:2328	5570:28	20605	20723
7f000001:2328	5570:29	32315	5106
7f000001:2328	5570:30	38126	9050
7f000001:2328	5570:31	35167	21777
7f000001:2328	5570:32	68086	15005
7f000001:2328	5570:33	134393	1943
7f000001:2328	5570:34	2478	8847
7f000001:2328	5570:35	2364	3943
7f000001:2328	5570:36	53317	51539
7f000001:2328	5570:37	1469	3009
7f000001:2328	5570:38	113362	18296
7f000001:2328	5570:39	24317	3955
7f000001:2328	5570:40	27903	15272
7f000001:2328	5570:41	35774	30156
7f000001:2328	5570:42	91184	25877
7f000001:2328	5570:43	28281	3879
7f000001:2328	5570:44	23179	47725
7f000001:2328	5570:45	25680	46969
7f000001:2328	5570:46	15874	47447
7f000001:2328	5570:47	41952	318
7f000001:2328	5570:48	28501	13857
7f000001:2328	5570:49	5738	13188
7f000001:2328	5570:50	97372	3359
7f000001:2328	5570:51	54206	14393
7f000001:2328	5570:52	4093	23472
7f000001:2328	5570:53	52889	73785
7f000001:2328	5570:54	17136	773
7f000001:2328	5570:55	8388	25307
7f000001:2328	5570:56	42423	21902
7f000001:2328	5570:57	34305	10569
7f000001:2328	5570:58	24820	52751
7f000001:2328	5570:59	44195	28731
7f000001:2328	5570:60	90545	89302
7f000001:2328	5570:61	54943	2297
7f000001:2328	5570:62	112803	5347
7f000001:2328	5570:63	6637	8001
7f000001:2328	5570:64	66305	5298
7f000001:2328	5570:65	83724	17922
7f000001:2328	5570:66	24498	12864
7f000001:2328	5570:67	5543	12545
7f000001:2328	5570:68	9025	28353
7f000001:2328	5570:69	29077	12151
7f000001:2328	5570:70	79393	18098
7f000001:2328	5570:71	9508	9163
7f000001:2328	5570:72	15117	22152
7f000001:2328	5570:73	75272	21123
7f000001:2328	5570:74	45580	9079
7f000001:2328	5570:75	26762	11404
7f000001:2328	5570:76	21802	1694
7f000001:2328	5570:77	39167	5717
7f000001:2328	5570:78	18980	22019
7f000001:2328	5570:79	43182	1033
7f000001:2328	5570:80	115227	9917
7f000001:2328	5570:81	51390	6780
7f000001:2328	5570:82	100262	27499
