7f000001:a204	5473:0	518374288	519030961	1	80084
7f000001:a204	5473:1	519457371	519724841	1	109804
7f000001:a204	5473:2	519807105	520438453	2	456035
7f000001:a204	5473:3	520166580	521357267	1	398465
7f000001:a204	5473:4	520604825	521597238	2	295005
7f000001:a204	5473:5	521115651	521978787	1	289958
7f000001:a204	5473:6	521616322	522207216	1	29173
7f000001:a204	5473:7	522063860	523021859	1	285983
7f000001:a204	5473:8	522354104	523439286	1	160126
7f000001:a204	5473:9	523373735	523881314	1	271946
7f000001:a204	5473:10	525146262	525735533	1	49397
7f000001:a204	5473:11	525751624	527128188	1	146233
7f000001:a204	5473:12	526379672	527592415	1	162040
7f000001:a204	5473:13	527227599	528095664	1	198242
7f000001:a204	5473:14	528409131	529194711	1	175277
7f000001:a204	5473:15	529006931	530538337	1	353919
7f000001:a204	5473:16	531266030	532496038	2	698346
7f000001:a204	5473:17	531372017	532835923	2	464557
7f000001:a204	5473:18	531934682	533762573	1	439003
7f000001:a204	5473:19	533812501	534488653	1	145624
7f000001:a204	5473:20	535244831	536025577	1	85714
7f000001:a204	5473:21	535815562	536406092	1	52644
7f000001:a204	5473:22	536564508	537251328	1	98633
7f000001:a204	5473:23	539317297	541005728	1	166924
7f000001:a204	5473:24	541555431	542637695	2	673007
7f000001:a204	5473:25	542077975	543857848	1	510283
7f000001:a204	5473:26	543299662	544573545	1	288469
7f000001:a204	5473:27	544432424	544875858	1	85985
7f000001:a204	5473:28	545024348	545486959	1	37080
7f000001:a204	5473:29	547151464	547596902	1	24430
7f000001:a204	5473:30	547980449	548426957	1	58360
7f000001:a204	5473:31	549516430	550591242	1	219697
7f000001:a204	5473:32	550239083	551115498	1	43797
7f000001:a204	5473:33	551350114	552050833	1	113837
7f000001:a204	5473:34	552208474	553355626	1	294054
7f000001:a204	5473:35	553947060	556124828	1	1358861
7f000001:a204	5473:36	554460264	556444971	2	238011
7f000001:a204	5473:37	555253890	556930590	1	184757
7f000001:a204	5473:38	556463863	557254336	2	216034
7f000001:a204	5473:39	556855525	557841750	1	165724
7f000001:a204	5473:40	557827926	558197771	1	130086
7f000001:a204	5473:41	558414048	559113153	1	161827
7f000001:a204	5473:42	558975232	560632862	1	520905
7f000001:a204	5473:43	561027640	561973404	2	592790
7f000001:a204	5473:44	561472474	562821706	1	428292
7f000001:a204	5473:45	562111987	563529912	2	570725
7f000001:a204	5473:46	562519279	564578619	2	281057
7f000001:a204	5473:47	563253082	564859999	1	87417
7f000001:a204	5473:48	564986654	566484894	1	71744
7f000001:a204	5473:49	566046934	568824014	2	733880
7f000001:a204	5473:50	566457094	569353799	1	268878
7f000001:a204	5473:51	569339354	570094781	1	42210
7f000001:a204	5473:52	572044748	572422977	1	28175
7f000001:a204	5473:53	573624515	574096674	1	181343
7f000001:a204	5473:54	574107714	575207270	1	655091
7f000001:a204	5473:55	574547342	575515602	1	28536
7f000001:a204	5473:56	575227071	576281831	1	207060
7f000001:a204	5473:57	576045538	576905921	1	229257
7f000001:a204	5473:58	576871372	577200564	1	179262
7f000001:a204	5473:59	577298952	578018024	1	219463
7f000001:a204	5473:60	577860715	578877337	1	501434
7f000001:a204	5473:61	578523452	579472517	1	188344
7f000001:a204	5473:62	579342703	580431822	1	5953
7f000001:a204	5473:63	580991127	581871547	2	366950
7f000001:a204	5473:64	581318583	582275760	2	381993
7f000001:a204	5473:65	581801758	582639640	2	137565
7f000001:a204	5473:66	582163715	582913406	1	34622
7f000001:a204	5473:67	582781212	583283250	1	124949
7f000001:a204	5473:68	583249748	583637542	1	97503
7f000001:a204	5473:69	583924145	584856375	1	206663
7f000001:a204	5473:70	584608269	585127971	1	49758
7f000001:a204	5473:71	585395852	586438007	1	310639
7f000001:a204	5473:72	586584197	587292169	1	125049
7f000001:a204	5473:73	587255549	587630720	1	114569
7f000001:a204	5473:74	588189489	588828315	2	401512
7f000001:a204	5473:75	588266637	589144324	2	343366
7f000001:a204	5473:76	588770592	590882254	2	229268
7f000001:a204	5473:77	589098240	591141092	1	37435
7f000001:a204	5473:78	591062536	591487866	1	22279
7f000001:a204	5473:79	591653509	593375465	1	753424
7f000001:a204	5473:80	593532548	594365697	1	306688
7f000001:a204	5473:81	593977641	594861696	1	85903
7f000001:a204	5473:82	595323259	596375075	1	713751
7f000001:a204	5473:83	596364714	596683904	1	53191
7f000001:a204	5473:84	596834938	598233274	1	415144
7f000001:a204	5473:85	598378112	599362300	1	244637
7f000001:a204	5473:86	598965049	599819651	1	212753
7f000001:a204	5473:87	599492120	601257071	2	1312524
7f000001:a204	5473:88	599807781	602559066	2	707929
7f000001:a204	5473:89	600301261	603115160	2	176806
7f000001:a204	5473:90	601410890	603531617	3	590384
7f000001:a204	5473:91	602726312	604164045	2	452420
7f000001:a204	5473:92	603091843	605228896	2	664613
7f000001:a204	5473:93	604154485	605859137	1	286460
7f000001:a204	5473:94	605519205	606338833	1	1453
7f000001:a204	5473:95	606354239	607137222	1	334373
7f000001:a204	5473:96	607125643	607706888	1	24962
7f000001:a204	5473:97	607698837	609070491	1	265315
7f000001:a204	5473:98	608027003	610679868	1	738252
7f000001:a204	5473:99	610707094	611643591	1	118408
7f000001:a204	5473:100	611628292	612545439	1	373965
7f000001:a204	5473:101	612536019	613538645	1	577865
7f000001:a204	5473:102	613022956	614627782	1	208060
7f000001:a204	5473:103	615143221	615676119	1	193735
7f000001:a204	5473:104	616170675	616579486	1	71430
7f000001:a204	5473:105	617707687	618425706	1	68393
7f000001:a204	5473:106	618765081	619723126	1	140513
7f000001:a204	5473:107	619737687	622029541	1	490197
7f000001:a204	5473:108	620060711	622497857	1	16831
7f000001:a204	5473:109	622516537	623424289	1	73689
7f000001:a204	5473:110	623407698	624150727	2	529661
7f000001:a204	5473:111	623416339	625219450	2	489201
7f000001:a204	5473:112	624136876	625607518	1	66139
7f000001:a204	5473:113	625595671	626122952	1	193325
7f000001:a204	5473:114	625807905	626743659	1	174534
7f000001:a204	5473:115	626178517	627213346	1	22461
7f000001:a204	5473:116	627233230	627745840	2	577632
7f000001:a204	5473:117	627245222	629108009	1	528208
7f000001:a204	5473:118	629099946	630142784	1	619933
7f000001:a204	5473:119	629511082	630747632	1	129640
7f000001:a204	5473:120	630206087	632660318	1	84947
7f000001:a204	5473:121	630808114	632914417	1	11089
7f000001:a204	5473:122	633562304	634294492	1	91287
7f000001:a204	5473:123	635555992	636344958	1	45751
7f000001:a204	5473:124	636366154	636936191	1	205871
7f000001:a204	5473:125	636919842	637216819	1	153199
7f000001:a204	5473:126	637439431	638602378	1	200461
7f000001:a204	5473:127	638621749	639185221	1	176577
7f000001:a204	5473:128	639762351	640215597	1	5794
7f000001:a204	5473:129	640368592	641306059	1	37550
7f000001:a204	5473:130	641326247	641855916	1	63625
7f000001:a204	5473:131	641838698	642193660	1	7901
7f000001:a204	5473:132	642205959	642562422	1	79507
7f000001:a204	5473:133	643881460	644456437	1	88338
7f000001:a204	5473:134	644448167	645580443	1	145373
7f000001:a204	5473:135	645590719	646564019	1	154539
7f000001:a204	5473:136	647793515	648598165	1	183614
7f000001:a204	5473:137	648624079	649498386	1	249922
7f000001:a204	5473:138	650087285	650482275	1	164153
7f000001:a204	5473:139	651737900	652424473	1	107006
7f000001:a204	5473:140	652411913	653275938	1	112611
7f000001:a204	5473:141	654379346	654914436	1	59840
7f000001:a204	5473:142	654903876	656107873	1	90516
7f000001:a204	5473:143	656565560	657717192	1	763764
7f000001:a204	5473:144	656938213	658266934	2	11139
7f000001:a204	5473:145	657706170	658497283	1	659
7f000001:a204	5473:146	658333427	659076217	1	111247
7f000001:a204	5473:147	658978049	659630769	2	339375
7f000001:a204	5473:148	658985283	659893513	2	9576
7f000001:a204	5473:149	659325970	660233671	1	7671
7f000001:a204	5473:150	662684891	663541974	1	1225
7f000001:a204	5473:151	663287207	671890580	1	98432
7f000001:a204	5473:152	671095470	673295176	1	36794
7f000001:a204	5473:153	672311047	674097045	2	174690
7f000001:a204	5473:154	673236796	674542786	1	4029
7f000001:a204	5473:155	677250174	679292877	2	1089194
7f000001:a204	5473:156	677820357	680122710	2	699873
7f000001:a204	5473:157	678227772	680626951	3	388370
7f000001:a204	5473:158	679415958	680906539	2	244069
7f000001:a204	5473:159	680077896	681593950	2	442135
7f000001:a204	5473:160	680865033	682025969	1	205028
7f000001:a204	5473:161	681864575	682615248	1	105125
7f000001:a204	5473:162	682444162	683236106	1	269217
7f000001:a204	5473:163	682996784	684189762	1	345824
7f000001:a204	5473:164	684451470	685322671	1	100786
7f000001:a204	5473:165	685619415	686165309	1	64396
7f000001:a204	5473:166	686212044	687207437	1	114560
7f000001:a204	5473:167	688393972	689238040	2	292307
7f000001:a204	5473:168	688480908	690118533	2	371251
7f000001:a204	5473:169	689144860	690515808	1	80707
7f000001:a204	5473:170	690452509	691049577	1	169317
7f000001:a204	5473:171	691000827	691475845	1	53965
7f000001:a204	5473:172	691651097	692294101	1	120249
7f000001:a204	5473:173	692367436	693114975	1	332987
7f000001:a204	5473:174	693261167	693938651	1	55545
7f000001:a204	5473:175	693696608	694466218	1	169424
7f000001:a204	5473:176	694693748	696486285	1	45361
7f000001:a204	5473:177	696750944	698549110	1	605829
7f000001:a204	5473:178	699034546	699623154	1	45624
7f000001:a204	5473:179	699772280	700672044	1	235464
7f000001:a204	5473:180	700487785	703506978	1	201240
7f000001:a204	5473:181	703752408	704762692	1	356
7f000001:a204	5473:182	704373244	705536669	1	199484
7f000001:a204	5473:183	705151526	705979782	2	404465
7f000001:a204	5473:184	705517044	706966936	3	283178
7f000001:a204	5473:185	705970839	707356259	2	103224
7f000001:a204	5473:186	705975521	707622796	2	286552
7f000001:a204	5473:187	707350037	708143226	1	223812
7f000001:a204	5473:188	707869232	708422069	1	37316
7f000001:a204	5473:189	708432243	708717496	1	46442
7f000001:a204	5473:190	709126443	711124254	1	909870
7f000001:a204	5473:191	711138416	711430433	1	70325
7f000001:a204	5473:192	711566037	712330514	1	284379
7f000001:a204	5473:193	712281560	712671573	1	29010
7f000001:a204	5473:194	713986454	714990067	1	4511
7f000001:a204	5473:195	714884321	716336096	1	165355
7f000001:a204	5473:196	716435877	717200844	1	316079
7f000001:a204	5473:197	716900336	718533797	1	259767
7f000001:a204	5473:198	717417392	719097272	1	171080
7f000001:a204	5473:199	719175620	720352393	1	345775
7f000001:a204	5473:200	719304050	720720009	2	185851
7f000001:a204	5473:201	719560814	721109805	1	80899
7f000001:a204	5473:202	720808215	721704804	1	110853
7f000001:a204	5473:203	721695179	722114651	1	101733
7f000001:a204	5473:204	722459675	723278872	1	134791
7f000001:a204	5473:205	723407261	723737091	1	1691
7f000001:a204	5473:206	724129100	724502705	1	97063
7f000001:a204	5473:207	724875426	725508274	1	223004
7f000001:a204	5473:208	725500987	726845908	1	161029
7f000001:a204	5473:209	727008666	727405668	1	22401
7f000001:a204	5473:210	727904655	728741535	1	201044
7f000001:a204	5473:211	728865073	729189177	1	52787
7f000001:a204	5473:212	729199932	729509498	1	53008
7f000001:a204	5473:213	730976617	731694967	1	384039
7f000001:a204	5473:214	731978845	732359677	1	89519
7f000001:a204	5473:215	732768722	734215910	1	745457
7f000001:a204	5473:216	733881971	734693581	1	228955
7f000001:a204	5473:217	734455718	735113297	1	118374
7f000001:a204	5473:218	735105907	735362374	1	75588
7f000001:a204	5473:219	735886176	737127357	1	242756
7f000001:a204	5473:220	737282822	737629683	1	120053
7f000001:a204	5473:221	738124993	738393310	1	67033
7f000001:a204	5473:222	739237669	739499499	1	3272
7f000001:a204	5473:223	741428262	742645515	1	773379
7f000001:a204	5473:224	742209409	743384586	1	288775
7f000001:a204	5473:225	742659158	743795618	2	311322
7f000001:a204	5473:226	743376827	744980452	1	280111
7f000001:a204	5473:227	743806224	746568183	1	349935
7f000001:a204	5473:228	747345038	747820112	1	81775
7f000001:a204	5473:229	747831718	748474369	1	316058
7f000001:a204	5473:230	748610534	748916602	1	87865
7f000001:a204	5473:231	749608290	750142214	1	125315
7f000001:a204	5473:232	750134377	750453046	1	16384
7f000001:a204	5473:233	751712777	752055650	1	31201
7f000001:a204	5473:234	752257186	753510942	1	283519
7f000001:a204	5473:235	753908469	754572152	1	44237
7f000001:a204	5473:236	754588037	756529549	1	163618
7f000001:a204	5473:237	756205106	757180370	1	9182
7f000001:a204	5473:238	757095273	757732653	1	115995
7f000001:a204	5473:239	757588039	758068640	1	31135
7f000001:a204	5473:240	758301614	758950112	1	23080
7f000001:a204	5473:241	758842739	761043195	1	184313
7f000001:a204	5473:242	760247454	761899257	2	596763
7f000001:a204	5473:243	760663653	762512943	2	400790
7f000001:a204	5473:244	761123389	763256389	1	22828
7f000001:a204	5473:245	762851417	763744780	2	345467
7f000001:a204	5473:246	762862348	764164407	1	106549
7f000001:a204	5473:247	763991840	764649054	1	138883
7f000001:a204	5473:248	765247064	765634792	1	15602
7f000001:a204	5473:249	765693584	767206284	1	432662
7f000001:a204	5473:250	767467653	768262134	1	135635
7f000001:a204	5473:251	768208160	768573446	1	8538
7f000001:a204	5473:252	768521451	769039023	1	167266
7f000001:a204	5473:253	768947342	777919608	2	220222
7f000001:a204	5473:254	768950704	778507213	1	23446
7f000001:a204	5473:255	778861334	780112328	2	59520
7f000001:a204	5473:256	779029064	780723562	2	29297
7f000001:a204	5473:257	779874998	781763654	1	17142
7f000001:a204	5473:258	780990776	782072925	1	55216
7f000001:a204	5473:259	782221910	782972340	1	258069
7f000001:a204	5473:260	782782641	783735271	1	170676
7f000001:a204	5473:261	783570823	784554719	1	334814
7f000001:a204	5473:262	785630313	788133631	1	175776
7f000001:a204	5473:263	786186202	788526130	1	130289
7f000001:a204	5473:264	788458065	789538425	1	635152
7f000001:a204	5473:265	788895716	803995873	1	135672
7f000001:a204	5473:266	789628988	805064916	1	118571
7f000001:a204	5473:267	806346717	807584853	3	337629
7f000001:a204	5473:268	806498068	808155365	3	655461
7f000001:a204	5473:269	806503794	808712400	2	461409
7f000001:a204	5473:270	807581289	809553924	1	457216
7f000001:a204	5473:271	808840493	810587917	1	604219
7f000001:a204	5473:272	811173678	812020795	1	9124
7f000001:a204	5473:273	811911477	812533860	1	228760
7f000001:a204	5473:274	812266884	813984159	1	667308
7f000001:a204	5473:275	812638734	814515358	2	553859
7f000001:a204	5473:276	813742122	815204972	2	501407
7f000001:a204	5473:277	814372245	815660288	2	435059
7f000001:a204	5473:278	814979778	816426410	2	301067
7f000001:a204	5473:279	815491876	816709631	1	15110
7f000001:a204	5473:280	816700116	817056343	1	91767
7f000001:a204	5473:281	817379775	818932619	1	37163
7f000001:a204	5473:282	819292043	819764671	1	20998
7f000001:a204	5473:283	819974817	821170730	1	353444
7f000001:a204	5473:284	820893363	822086368	1	321375
7f000001:a204	5473:285	822276908	829391458	1	120414
7f000001:a204	5473:286	829922633	830685745	1	17016
7f000001:a204	5473:287	831573516	833041654	1	212914
7f000001:a204	5473:288	832743412	833629601	1	114885
7f000001:a204	5473:289	833549680	834055730	1	106210
7f000001:a204	5473:290	834184572	835002397	1	271533
7f000001:a204	5473:291	834946542	835999306	1	562291
7f000001:a204	5473:292	835484878	836472879	1	136428
7f000001:a204	5473:293	836285077	837974689	1	826147
7f000001:a204	5473:294	836763261	838371236	2	856651
7f000001:a204	5473:295	837180462	839229487	1	729823
7f000001:a204	5473:296	838584887	839744033	2	406169
7f000001:a204	5473:297	838948129	840817249	2	549087
7f000001:a204	5473:298	839683918	841293236	2	454317
7f000001:a204	5473:299	840712898	842465305	2	197497
7f000001:a204	5473:300	841224989	842810974	1	80682
7f000001:a204	5473:301	842975705	844532500	2	145733
7f000001:a204	5473:302	843312495	845486044	1	70844
7f000001:a204	5473:303	845929057	846843247	1	155171
7f000001:a204	5473:304	847348421	848451413	1	72474
7f000001:a204	5473:305	848810555	850210317	3	1548620
7f000001:a204	5473:306	849570415	863963861	2	1519229
7f000001:a204	5473:307	849576165	864399655	7	1619472
7f000001:a204	5473:308	850527394	865073636	6	1427176
7f000001:a204	5473:309	856313993	865485566	5	1271024
7f000001:a204	5473:310	856811261	865995179	6	1892047
7f000001:a204	5473:311	857463174	866600840	6	1760112
7f000001:a204	5473:312	858117091	867110104	6	1643309
7f000001:a204	5473:313	858455679	867382966	6	1412803
7f000001:a204	5473:314	865211053	870586132	5	1412399
7f000001:a204	5473:315	865223671	871290488	5	678758
7f000001:a204	5473:316	865721913	871861512	5	658668
7f000001:a204	5473:317	866465991	872829733	6	1272393
7f000001:a204	5473:318	866990174	873494768	5	1010912
7f000001:a204	5473:319	867647227	874829219	6	1120529
7f000001:a204	5473:320	870899946	876026078	6	1057296
7f000001:a204	5473:321	871594390	876790911	6	1047857
7f000001:a204	5473:322	871600207	877500235	5	527611
7f000001:a204	5473:323	873162735	878601958	4	351301
7f000001:a204	5473:324	873168567	879150733	4	119331
7f000001:a204	5473:325	874015587	879721365	4	222831
7f000001:a204	5473:326	875697147	880216088	4	454583
7f000001:a204	5473:327	877843781	881242274	3	414105
7f000001:a204	5473:328	878788099	881745512	4	860201
7f000001:a204	5473:329	879359827	882468865	3	725349
7f000001:a204	5473:330	881041305	882879707	3	663992
7f000001:a204	5473:331	881048096	883406693	2	512927
7f000001:a204	5473:332	882007493	884015447	3	652945
7f000001:a204	5473:333	883119035	884290593	2	452536
7f000001:a204	5473:334	883124484	885730118	4	479998
7f000001:a204	5473:335	884177311	886131961	3	168762
7f000001:a204	5473:336	884183114	886810403	2	150537
7f000001:a204	5473:337	884184181	887074780	2	214713
7f000001:a204	5473:338	886193338	887512457	1	162570
7f000001:a204	5473:339	887602273	887997982	1	21571
7f000001:a204	5473:340	888180115	888884089	1	103232
7f000001:a204	5473:341	889156003	890283008	1	140600
7f000001:a204	5473:342	889471107	890528413	1	52299
7f000001:a204	5473:343	890392184	890778752	1	201821
7f000001:a204	5473:344	891038475	892031186	1	224399
7f000001:a204	5473:345	891460453	892315858	2	142419
7f000001:a204	5473:346	891742580	893186668	1	99030
7f000001:a204	5473:347	894148199	895254332	1	15325
7f000001:a204	5473:348	895085484	895644234	1	140769
7f000001:a204	5473:349	895457453	895799255	1	52635
7f000001:a204	5473:350	895739614	896128747	1	123114
7f000001:a204	5473:351	896099807	897059402	1	72572
7f000001:a204	5473:352	897376977	897852818	1	80517
7f000001:a204	5473:353	897666208	899014291	1	345974
7f000001:a204	5473:354	899159087	900169659	1	129266
7f000001:a204	5473:355	900618565	901336897	1	177991
7f000001:a204	5473:356	901459482	902619869	1	36434
7f000001:a204	5473:357	901750085	903020754	1	125341
7f000001:a204	5473:358	903085511	904613041	2	254614
7f000001:a204	5473:359	903146352	904979576	2	150566
7f000001:a204	5473:360	903459769	905268554	2	290622
7f000001:a204	5473:361	904849342	906589024	1	164990
7f000001:a204	5473:362	906583339	915334440	1	70671
7f000001:a204	5473:363	915627141	916832502	1	424630
7f000001:a204	5473:364	916655937	917490609	1	48644
7f000001:a204	5473:365	917940117	918631876	1	20489
7f000001:a204	5473:366	919260066	920137399	1	112506
